variant,seed,avg_rate,outage,beam_success,avg_return,latency_ms,status,skipped_reason
Reactive,0.0,5.005760062801599,0.08333333333333333,0.8,4.801593396134932,0.006950001503961782,ok,
OneStepPredictive,0.0,4.606536303031424,0.08333333333333333,0.8,4.417369636364757,3.639255002296219,ok,
BeliefAwareRollout_V1,0.0,4.944482942004052,0.1,0.7666666666666667,4.744482942004052,64.91983833354122,ok,
BeliefAwareRollout_ModelV2,0.0,2.4071884707508513,0.1,0.9,2.2046884707508516,73.75219834017723,ok,
ProposedV2_NoLoSGuard,0.0,4.606536303031424,0.08333333333333333,0.8,4.417369636364757,3.6065950038998076,ok,
ProposedV2_NoPredictiveFallback,0.0,5.005760062801599,0.08333333333333333,0.8,4.801593396134932,0.011105005978606641,ok,
ProposedV2_Full,0.0,5.023544912946925,0.08333333333333333,0.8,4.819378246280257,0.3793516681374361,ok,
Oracle,0.0,5.525315022797866,0.0,0.9166666666666666,5.5178150227978655,3.0201833413836234,ok,
ProposedV2_NoPairwise,,,,,,,skipped,"Skipped: no separate checkpoint trained with beam_gain_pairwise_rank_loss_weight=0 is present. The current ProposedV2Policy uses the one-step predictor for fallback, so pairwise ranking affects the BeliefAwareRollout model path rather than this policy directly."
